community_id,community_name,block_name,floor,floor_label,flat_number,full_flat_code
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","5","Floor 5","511","D-511"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","5","Floor 5","512","D-512"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","5","Floor 5","513","D-513"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","5","Floor 5","514","D-514"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","5","Floor 5","515","D-515"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","5","Floor 5","516","D-516"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","5","Floor 5","517","D-517"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","601","D-601"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","602","D-602"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","603","D-603"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","604","D-604"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","605","D-605"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","606","D-606"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","607","D-607"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","608","D-608"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","609","D-609"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","610","D-610"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","611","D-611"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","612","D-612"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","613","D-613"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","614","D-614"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","615","D-615"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","616","D-616"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","6","Floor 6","617","D-617"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","701","D-701"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","702","D-702"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","703","D-703"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","704","D-704"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","705","D-705"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","706","D-706"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","707","D-707"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","708","D-708"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","709","D-709"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","710","D-710"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","711","D-711"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","712","D-712"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","713","D-713"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","714","D-714"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","715","D-715"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","716","D-716"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","7","Floor 7","717","D-717"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","801","D-801"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","802","D-802"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","803","D-803"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","804","D-804"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","805","D-805"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","806","D-806"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","807","D-807"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","808","D-808"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","809","D-809"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","810","D-810"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","811","D-811"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","812","D-812"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","813","D-813"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","814","D-814"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","815","D-815"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","816","D-816"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","8","Floor 8","817","D-817"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","901","D-901"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","902","D-902"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","903","D-903"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","904","D-904"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","905","D-905"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","906","D-906"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","907","D-907"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","908","D-908"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","909","D-909"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","910","D-910"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","911","D-911"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","912","D-912"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","913","D-913"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","914","D-914"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","915","D-915"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","916","D-916"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","D","9","Floor 9","917","D-917"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","G","Ground Floor","G1","E-G1"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","G","Ground Floor","G2","E-G2"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","G","Ground Floor","G5","E-G5"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","G","Ground Floor","G6","E-G6"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","G","Ground Floor","G7","E-G7"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","G","Ground Floor","G8","E-G8"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","1","Floor 1","101","E-101"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","1","Floor 1","102","E-102"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","1","Floor 1","104","E-104"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","1","Floor 1","105","E-105"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","1","Floor 1","106","E-106"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","1","Floor 1","107","E-107"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","1","Floor 1","108","E-108"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","2","Floor 2","201","E-201"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","2","Floor 2","202","E-202"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","2","Floor 2","203","E-203"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","2","Floor 2","204","E-204"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","2","Floor 2","205","E-205"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","2","Floor 2","206","E-206"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","2","Floor 2","207","E-207"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","2","Floor 2","208","E-208"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","3","Floor 3","301","E-301"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","3","Floor 3","302","E-302"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","3","Floor 3","303","E-303"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","3","Floor 3","304","E-304"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","3","Floor 3","305","E-305"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","3","Floor 3","306","E-306"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","3","Floor 3","307","E-307"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","3","Floor 3","308","E-308"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","4","Floor 4","401","E-401"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","4","Floor 4","402","E-402"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","4","Floor 4","403","E-403"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","4","Floor 4","404","E-404"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","4","Floor 4","405","E-405"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","4","Floor 4","406","E-406"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","4","Floor 4","407","E-407"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","4","Floor 4","408","E-408"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","5","Floor 5","501","E-501"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","5","Floor 5","502","E-502"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","5","Floor 5","503","E-503"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","5","Floor 5","504","E-504"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","5","Floor 5","505","E-505"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","5","Floor 5","506","E-506"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","5","Floor 5","507","E-507"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","5","Floor 5","508","E-508"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","6","Floor 6","601","E-601"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","6","Floor 6","602","E-602"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","6","Floor 6","603","E-603"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","6","Floor 6","604","E-604"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","6","Floor 6","605","E-605"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","6","Floor 6","606","E-606"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","6","Floor 6","607","E-607"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","6","Floor 6","608","E-608"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","7","Floor 7","701","E-701"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","7","Floor 7","702","E-702"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","7","Floor 7","703","E-703"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","7","Floor 7","704","E-704"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","7","Floor 7","705","E-705"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","7","Floor 7","706","E-706"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","7","Floor 7","707","E-707"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","7","Floor 7","708","E-708"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","8","Floor 8","801","E-801"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","8","Floor 8","802","E-802"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","8","Floor 8","803","E-803"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","8","Floor 8","804","E-804"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","8","Floor 8","805","E-805"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","8","Floor 8","806","E-806"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","8","Floor 8","807","E-807"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","8","Floor 8","808","E-808"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","9","Floor 9","901","E-901"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","9","Floor 9","902","E-902"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","9","Floor 9","903","E-903"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","9","Floor 9","904","E-904"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","9","Floor 9","905","E-905"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","9","Floor 9","906","E-906"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","9","Floor 9","907","E-907"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","E","9","Floor 9","908","E-908"
